Id,SalePrice
1014,164126.62613171362
1507,94554.90695975709
702,147135.41701219336
750,147417.9826288668
261,141344.77211642393
1559,59199.49680792831
577,221920.15894697246
2812,199261.81431919453
2080,164355.96129446768
1368,123402.67652314133
2376,129439.75543715537
659,110912.25307828817
1235,120185.1085165171
332,89931.7843993908
1917,143891.56209356186
2094,251060.91227328184
1460,271348.6555651211
1471,223117.6967764824
1509,117506.17705778801
1922,119781.69052223163
433,472553.81607942807
460,283029.64762518974
1116,242013.12969284237
1137,171893.03227307776
53,176274.5241844668
2354,262140.09671828884
1475,189492.14550574822
1761,501525.7017553522
842,134242.90793910518
2739,183994.02163685777
2509,163842.90933510533
1007,212778.3495066883
2610,188073.67981658306
1952,91897.05240859778
2719,186304.13367996458
2921,89924.02706230537
1966,140032.35309552168
292,140542.00744962622
1204,200488.85288894386
1829,253694.48207906832
2419,184866.87590388115
391,143482.75925304135
798,117322.53324753279
481,207121.73981304362
193,208522.78018370806
555,102434.57464551122
899,47513.30742711178
2357,172100.72637809976
328,146078.78879978706
1356,107246.38084762194
1154,100279.50882505579
1730,182328.88006000768
2249,152700.64134055784
1119,281911.63093436125
2856,147483.21993149712
1394,131014.18541880255
2587,117927.58653979958
61,296236.72169761383
2661,182199.64980504615
2711,125143.43329011044
1147,185662.44474314142
757,136173.87674394122
2623,71970.45152742695
2378,146546.738349695
1413,137859.69614875747
1722,230861.09589968645
1112,218773.6071835719
1623,191621.57705228333
1201,201621.92893452884
1513,120287.59855016123
957,260833.7675971844
1171,279189.3023368539
1145,204702.3671999356
2726,226250.38122990367
703,149973.7476653593
760,112859.07132471434
1964,139144.70328838553
2512,182957.98317205487
159,156549.67579497024
1281,179344.42615716404
468,192371.28998364252
290,108963.31256781204
665,103032.00895806821
1463,261811.70324369066
1792,219369.1400710569
923,141459.89200273366
500,299349.87160014734
1408,192029.4994232204
331,81789.5094086969
170,161282.78298043343
2192,89542.95425772795
2571,312816.7468714039
2314,165637.0800127685
2647,79939.43582659378
422,422738.86424179806
2457,366395.3307178725
1838,199699.5139491976
2805,247925.17975611007
1645,142591.60882579046
1711,303607.6968881467
2825,247920.80149187124
322,328439.0244994252
2103,268025.7216435175
342,114644.70882771164
600,105876.45982884115
488,169704.25212181045
1725,310376.8491393182
2246,292000.8667251216
2847,170667.61658973305
806,246939.49778013898
530,233419.80754285248
963,195885.30098953273
2678,97007.75399219606
171,90890.65619507805
2401,426843.0927857588
805,225301.2261072615
2259,258030.60297583195
1748,185398.23530619207
1361,136621.29333064158
1677,125175.33241206664
1406,154801.59551905387
2322,219359.86311679508
688,159912.8829687552
143,146349.04911713162
804,204666.7797298443
1214,172582.25029835734
2828,155624.55027845374
1999,219141.561995539
2467,191988.976706967
2665,166726.89948935912
1538,343943.0041281651
398,104039.80014095246
2822,139242.79361131124
2157,167892.6670744071
1856,196063.07579317258
1269,85070.69124940317
2570,122485.429058032
2320,243590.94082582276
1517,110330.54398721666
2304,119384.35845954239
1312,89724.05296203378
2012,134211.56440473802
506,228204.9215821746
2865,187656.09535842342
2367,113295.40870298608
554,86727.91076117591
238,138142.01564191014
1954,87676.81640962535
2488,137674.43860402168
2291,89896.43403390085
1969,86701.90285896813
2725,171208.45094875887
1482,172209.76102281758
2763,215130.6567629776
503,253875.2676635799
1584,248667.40129505994
1531,144283.15846026922
2210,171559.3738215632
459,331936.50028552965
556,114205.58830495656
1347,148249.77400686697
1290,69442.24396458757
1388,107510.646308342
1571,221848.07836703397
2754,210793.26274209004
765,151726.34331148304
2494,118421.49433564371
2870,219429.31459715997
7,224668.68757050263
1114,240363.80135225086
2418,275302.3957528083
291,146188.50318292773
18,346752.8638697362
39,373325.05509528134
1001,261274.51437221165
2442,239415.3073261408
616,121198.00500999985
2680,62604.800427546026
1414,115585.61215595913
289,147075.07111544383
40,257479.52209055226
860,132194.37005447585
409,133353.1080239059
673,153205.46305999917
2427,180525.11724464002
2036,215990.8339828524
2564,142442.04157029942
642,188743.88027720992
1008,176857.13359082374
1908,158012.08988607523
2519,235115.2987816448
1369,81517.54028213816
2855,166922.68842830532
712,88850.82393061777
1943,123584.76571364643
1958,126239.07292338402
107,190941.74930729135
2295,220170.56952926842
704,111576.16889684845
676,139163.98818761553
259,174652.91771673795
93,286495.4478840281
106,237604.86830104154
2315,171187.32196277322
1050,94627.44499253016
1095,217692.40875058703
2709,148158.9787166696
758,159408.45851345325
1496,162935.9364419037
2370,125723.063456818
2458,274339.2502520378
2733,146751.62227372965
161,281783.09481431963
726,158565.0899603665
845,226763.46687572892
947,259751.41973085178
2232,110171.01233933412
2563,142987.2265584491
2299,149867.84172860556
211,75143.99437563261
605,170422.31366703135
1478,202383.00065891072
2247,295716.41294998745
2274,234085.92055883107
2869,226242.1768014722
967,218274.8587988274
2656,105381.00814557204
667,234355.87179567618
1042,120476.32988637872
2023,160747.2468150555
2447,391060.4529773883
2055,122525.94037745544
2275,268506.7928907622
2204,171695.5857033626
1563,275951.368309209
483,235702.05546691339
796,146989.54748960736
1526,134899.5742860448
2042,151347.0818294551
442,359671.4831052149
1693,304949.6945911476
1468,223637.93967898563
1430,183357.28744091175
2605,195885.68203450216
1529,191978.51996176958
335,124676.8815231981
1287,121564.28261045134
31,113044.87355855992
1785,296314.659272484
82,138788.80236198427
2620,135451.7352701734
252,185705.21972867963
721,77902.96218424197
2165,190410.70977309172
2316,181624.03192440316
775,125681.95349666278
1558,103391.4360551117
17,210016.03158895113
1022,241053.95467349247
925,114806.43509482278
438,289164.5820183292
1270,145289.62012961635
1272,113481.19992666238
215,151079.80313754827
266,225597.75930843537
2402,292574.43881314935
1250,131792.96729985217
1984,121129.8387476065
1279,144287.03582374752
377,250712.85656158882
1252,145176.22502974374
2156,275649.7572338601
499,336781.1345374803
1374,106503.01349820453
2898,255604.66401317448
401,101690.9601072967
2721,166730.1300105491
2078,248722.46573706937
2589,114703.57273281715
1946,253669.40543408645
1334,115271.73964164662
2781,228978.0605739588
431,383516.7640594874
576,236285.37443848327
1474,210969.56089867442
2254,122886.5860846272
2155,290766.4986901332
885,105463.6759778253
643,117560.31661935162
1944,117218.40173629497
480,205207.1624306359
2845,105986.05237541033
2387,305821.8231921372
2407,210735.92778621672
2527,164531.56722083117
2514,155844.33861560305
629,166443.0380772287
80,207793.9893385598
1876,136860.04093415255
1546,112929.36283492541
2518,177403.17895693926
2347,162640.45531890087
783,225991.72722817946
1322,45951.18661011837
194,77581.17892118625
1770,306262.57949968684
2143,148099.83324235177
1229,217341.08102715865
511,297030.4888750807
46,233806.67930576217
1348,166968.15260080015
2465,190265.0220508487
387,230387.333123593
873,230925.74215053488
1918,103318.62284986698
2764,249268.662481306
2184,107543.65318609623
934,160870.6835055413
1920,128883.91087213892
2631,145690.89711399504
1768,542762.506485596
2040,112276.68331015809
1749,228208.7444527077
834,234518.2629198837
1457,238402.12932778907
79,111068.54985018272
2302,116931.79868706828
1817,142207.21146606363
2755,242686.43239655567
359,177169.03100579465
2059,97530.19870358729
2092,255147.31232664303
2516,227839.6533041956
150,96525.33814704209
1656,148042.45560250152
83,92016.61737335485
2411,188323.33391179994
795,64156.600508892094
2312,227788.66650291567
2917,121144.39350863721
1624,190204.32834052294
2215,280038.3922988825
1211,154860.62844433612
1485,181553.02137894882
1024,191793.92948856635
570,216776.3134356204
2874,139931.7575314768
700,164725.26815056137
2756,213511.78567604034
2022,175483.67078734562
583,224453.88891045877
2392,348775.05948357785
2424,193120.41044420295
212,128522.60659454239
736,124386.04581217328
1610,184587.40786292893
890,119432.05874253891
467,180850.74680504738
578,231348.74500924197
1747,202435.40498499072
1149,173671.11254145438
2758,260618.76553766604
857,121935.87968609657
2219,263929.39299822657
733,93640.61145633622
2909,123367.92118993436
1798,274469.02123868326
235,121243.6680102006
2366,143348.49072230048
1027,121738.50765649718
1195,129623.91637406952
1303,18986.965594088775
148,194325.77315087814
608,159091.42875487055
2515,191695.13634080626
821,279271.84545433
2500,252850.371249106
745,100940.35735226516
741,127814.17083536659
1611,127757.30645036767
2532,125314.76988478203
1081,252056.235497721
1692,425871.65346066665
2520,213596.95993831672
276,121797.00524808583
1992,135270.2814940015
663,33824.8927378885
418,124917.77501530375
1733,182664.15596098488
2359,132999.53801286058
253,179802.126375978
1518,186261.87020652427
2035,142085.12907282833
2919,86149.16544053075
1540,228064.88886408717
2120,139363.19870270242
1674,195507.9505936451
256,132647.4975922997
2361,83017.51169876556
978,83492.77398911375
2280,139950.8914034142
2095,242080.29637371108
1709,340911.7386754564
2801,249606.48698816216
1246,93058.50857726613
2373,107740.93655665754
1055,289885.74721738463
2017,122486.9341048717
1099,299008.0359413434
1344,73099.79453135678
835,188976.2245214082
1117,210679.80950926966
2043,95170.161946184
2085,123608.04911140329
410,152531.45689935132
2650,102601.27573669527
2867,156967.84324634203
1668,107576.44500872074
1161,176007.5154296757
2122,174850.40388827468
2539,136516.64483327384
1047,133202.723183761
1445,115005.85948812077
541,138607.98072337545
569,226595.672380763
1276,112335.16529679776
918,136373.92608031572
326,156997.50623260427
1936,111795.60590585764
895,86640.82178817678
257,144696.3895324712
1241,186092.77179312415
1545,109656.45470560598
1189,177693.15656128852
270,164465.34725212422
2066,201836.89192437753
693,101339.95211271674
1259,211585.42043984856
2916,148988.92237073067
2321,283636.31306409894
1977,110428.59962217882
1895,147320.15086186677
1240,161091.4942651993
85,161825.34066275344
1823,116761.2004265131
825,299197.86394792085
110,231947.43569535762
697,115009.4826085302
2297,115265.54191453056
1231,122401.68384780455
1355,133541.4464610013
968,354180.36596808874
584,231609.40616423858
1315,146645.6709039868
1606,140882.08194154943
206,94080.91706756456
1685,359758.9966705751
2016,132732.2263679516
869,209450.96152638528
2135,120603.73571696482
2346,170873.5878712501
2430,246768.49737856595
2198,73527.73872511194
2652,123164.73885708174
27,112828.56067920302
241,163269.06635563227
906,130487.9836325671
1506,121289.9037941579
2098,358154.36640084593
1435,229816.6425304719
2213,108318.8529351434
1274,129681.35505292588
743,23983.50042611244
1737,201240.6361955956
2797,288189.90289182833
2185,62123.12504325085
58,165119.26764492656
830,204862.24164880347
808,117143.76994130854
680,156199.0845821643
1153,119452.02064704907
1291,150900.22055681888
1818,171588.2637179664
2161,184326.72495798406
1883,100333.87636407313
350,354174.292725498
2473,150852.27039937186
295,182806.11946316517
293,207971.19369259314
859,123163.1036521187
288,63198.91379463358
1578,138812.86623772478
102,219388.2552390023
2831,172063.01381364197
1030,149274.9794247927
2551,128240.6504183152
1286,145882.03045604017
958,309420.81361053814
776,123653.66178948607
72,234734.2700547661
2263,251539.1810215623
1866,156923.90112974157
2876,46236.66984714859
2146,249507.43255124404
103,185138.57514721015
1500,151583.01597981073
492,172075.31264997146
167,136710.22882346995
2597,115333.08741963352
2685,103851.78997131682
1035,134461.19703679322
1220,39726.49308458052
2602,144596.09452929616
2159,217329.7252636922
695,161835.4703954159
1109,269829.2449347449
640,199682.21282349527
1652,148548.36649863108
2090,181041.5930647275
1188,189612.93412923382
2345,226374.7464175732
1059,402556.4072568271
2751,237801.53471524362
128,231727.57673391968
1523,172334.09316620836
2925,167439.738549651
2145,310512.69320701505
1121,207904.64381583035
566,299633.4372889835
565,216470.34045226767
1331,140402.63670103264
2928,125796.5521792866
156,117504.96532095759
797,156737.67428324313
327,96358.01321471122
2859,139144.11895845633
1453,113434.28477435675
1762,361389.67669958516
1868,195627.71643004683
1760,167739.95540398255
1113,239064.66866679152
1812,200110.25879042386
117,153768.96899426356
1142,222839.15107460285
2342,361159.4673411717
927,127685.94388573791
2478,176218.78479763505
655,64499.3018670273
2064,113427.04872497101
369,241715.96863064938
2239,112480.39872145886
2732,227964.7977303469
1653,156957.15220097557
959,196369.3303364074
2395,338130.685056002
1412,123139.82256063097
271,251067.03098157782
1484,174916.4605267311
1497,160532.64239113394
552,158809.60662343807
2,107101.4243069049
1855,318930.02353738796
4,288807.88828011777
2292,164484.1558316386
134,147108.38306868868
646,95286.31987423857
42,312754.59693628363
532,226633.33599400555
713,105144.68514826056
2561,135440.29131041747
2360,126728.70327066397
1333,134271.41627072298
1407,177444.5703597163
2892,298123.8035171265
574,237369.49302261532
1227,208422.75827191537
2591,240646.61690112436
1476,219936.86189291277
1125,264238.46283123386
1446,131949.85381558363
408,109010.62431022862
1101,294239.35944485327
2251,204972.11356589908
373,188761.6296702202
2554,110014.45372027566
2382,282494.78292617854
1985,81201.78162632894
519,219010.04758135986
1093,181952.80880209908
864,253717.8375322338
2889,146402.8673666889
2308,225986.024898023
986,145329.93533394358
1302,164321.581639927
585,151104.5680745911
2708,139872.96150179813
147,129998.83328165195
1441,228552.25630490517
383,165333.80656217027
285,167255.73957205378
181,111229.97199136822
358,173797.50580821722
780,185476.74048613547
258,187990.92168605374
1865,233662.8268338421
692,127429.12459683046
2902,332667.65168716223
508,261094.92460372683
2638,143180.86887423682
36,144333.12169900816
611,180368.25218431873
2281,133493.29613694665
1678,140675.84884053387
1696,452208.32013024075
1557,78342.87536843063
2180,149807.43374205858
1726,228713.03506572486
951,147237.81273493392
267,234611.1557215579
2706,130671.97111021413
2221,228373.13588257576
1357,166855.78170214593
2901,313771.38503183273
347,164670.65287264867
2164,206430.02009517094
1586,316093.26658895623
360,145130.18607423047
1769,237002.03258411074
2617,142559.4050701632
1879,145118.15702926845
991,235983.9816115921
1535,110083.15495773859
1191,150972.85745203204
1579,205760.1203380844
1882,131693.24181449343
1510,116536.80512292241
2196,189970.2102234247
1845,195987.9714523157
2336,337729.34098525625
942,96382.4036101147
861,124022.51432295004
2555,99064.84395114472
1392,166123.71411255212
2099,271766.0071726878
1543,123431.79330510471
948,284109.1145820846
1239,170669.15387918404
22,189099.9149119577
2796,257720.14835434523
2747,186547.17755153193
92,287388.50779816567
210,168923.10866982758
1858,241725.62773408974
2228,172765.17356140283
447,227152.57862074755
827,251761.84331508772
1649,225857.26816581923
682,132566.8959896498
2698,110577.39040578669
494,159693.72677999525
214,122764.80113722384
2441,234300.6697399238
2679,103403.98415260343
1336,107632.4797020281
465,189590.3238494139
1524,132167.84369580576
2543,108105.96057546209
631,140442.88694029872
2452,318845.67865900043
228,156440.9551304764
126,186650.82951492502
1092,234009.01247765264
1122,198683.72471916175
932,230336.43874278374
1980,83447.53803363338
2171,98426.53166787035
551,133254.61513954645
2768,172607.23812463332
2056,101733.94714880339
1159,351861.42742903344
2645,134720.4488590191
1174,181761.19921956945
2266,222000.04894515953
2462,368044.58361826546
1219,143473.87786701124
2922,206042.27018036006
118,138034.88112427026
474,174302.8632599
2576,151716.92307594756
872,290584.8757303378
1077,227433.97305187373
1536,133674.09389240714
1150,114877.69790929381
2341,310427.9037270311
1931,145141.54253074678
2785,131269.1221671129
2538,125961.2177956663
597,210277.42788531433
464,211599.9117509392
233,253968.56759497663
2169,136667.9600102998
2123,158838.23382474645
1867,164785.6751645574
137,264354.2143106259
515,225138.94895847968
933,115061.25574689463
2784,159341.91599787283
972,168317.92581812013
599,150483.64383680618
2614,120153.23781200987
2582,155963.00002205337
1409,160693.8323507147
175,107235.51684537192
352,206336.37221191684
976,98786.60863751767
2134,186767.88096256496
984,113214.43633262638
2396,363590.3768740442
1673,145870.2090363101
404,148047.95977827255
607,163776.76349456364
814,190845.0882418782
868,186131.4466519493
2271,190902.92174178874
1633,251528.99930779252
337,181631.75713607087
2765,183496.6554469847
1746,264130.7220348064
368,303073.791719837
2806,217760.44819102774
1662,187517.7011817972
1234,226783.6326387371
1373,131818.33212586096
1672,102265.76299429673
1939,124454.07208877138
